_id,db_id,last_sync,importer_country_ISO3Code,importer_country_name,importer_subregion,importer_continent,exporter_country_ISO3Code,exporter_country_name,exporter_subregion,exporter_continent,date,commodity,import_share
136070,218861,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2019-03-01,soybeans,0.080834000000
136071,218862,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2019-04-01,soybeans,0.090661000000
136072,218863,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2019-05-01,soybeans,0.052848000000
136073,218864,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2019-06-01,soybeans,0.107538000000
136074,218865,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2019-07-01,soybeans,0.229620000000
136075,218866,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2019-08-01,soybeans,0.038627000000
136076,218867,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2019-09-01,soybeans,0.100969000000
136077,218868,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2019-10-01,soybeans,0.410163000000
136078,218869,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2019-11-01,soybeans,0.129641000000
136079,218870,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2019-12-01,soybeans,0.137229000000
136080,218871,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2020-01-01,soybeans,0.330112000000
136081,218872,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2020-02-01,soybeans,0.094829000000
136082,218873,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2020-03-01,soybeans,0.022655000000
136083,218874,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2020-09-01,soybeans,0.038844000000
136084,218875,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2020-10-01,soybeans,0.184665000000
136085,218876,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2020-11-01,soybeans,0.098404000000
136086,218877,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2020-12-01,soybeans,0.000064000000
136087,218878,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2021-01-01,soybeans,0.000000000000
136088,218879,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2021-02-01,soybeans,0.000000000000
136089,218880,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,UKR,Ukraine,Eastern Europe,Europe,2021-03-01,soybeans,0.040361000000
136090,218881,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2019-01-01,soybeans,0.958460000000
136091,218882,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2019-02-01,soybeans,0.981083000000
136092,218883,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2019-03-01,soybeans,0.919161000000
136093,218884,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2019-04-01,soybeans,0.870366000000
136094,218885,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2019-05-01,soybeans,0.727637000000
136095,218886,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2019-06-01,soybeans,0.486371000000
136096,218887,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2019-07-01,soybeans,0.178713000000
136097,218888,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2019-08-01,soybeans,0.432038000000
136098,218889,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2019-09-01,soybeans,0.745425000000
136099,218890,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2019-10-01,soybeans,0.339967000000
136100,218891,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2019-11-01,soybeans,0.870359000000
136101,218892,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2019-12-01,soybeans,0.862765000000
136102,218893,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2020-01-01,soybeans,0.669888000000
136103,218894,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2020-02-01,soybeans,0.905151000000
136104,218895,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2020-03-01,soybeans,0.977345000000
136105,218896,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2020-04-01,soybeans,1.000000000000
136106,218897,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2020-05-01,soybeans,0.899048000000
136107,218898,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2020-06-01,soybeans,0.651570000000
136108,218899,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2020-07-01,soybeans,0.774011000000
136109,218900,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2020-08-01,soybeans,0.790981000000
136110,218901,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2020-09-01,soybeans,0.754669000000
136111,218902,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2020-10-01,soybeans,0.684065000000
136112,218903,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2020-11-01,soybeans,0.822146000000
136113,218904,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2020-12-01,soybeans,0.766724000000
136114,218905,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2021-01-01,soybeans,0.993385000000
136115,218906,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2021-02-01,soybeans,0.900804000000
136116,218907,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2021-03-01,soybeans,0.959639000000
136117,218908,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,USA,United States of America,Northern America ,Americas,2021-04-01,soybeans,1.000000000000
136118,218909,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,URY,Uruguay,South America,Latin America and the Caribbean,2019-06-01,soybeans,0.197134000000
136119,218910,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,URY,Uruguay,South America,Latin America and the Caribbean,2019-07-01,soybeans,0.003393000000
136120,218911,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,URY,Uruguay,South America,Latin America and the Caribbean,2019-10-01,soybeans,0.062319000000
136121,218912,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,URY,Uruguay,South America,Latin America and the Caribbean,2020-05-01,soybeans,0.100952000000
136122,218913,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,URY,Uruguay,South America,Latin America and the Caribbean,2020-06-01,soybeans,0.243208000000
136123,218914,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,URY,Uruguay,South America,Latin America and the Caribbean,2020-07-01,soybeans,0.026744000000
136124,218915,2021-09-03T20:09:38,EGY,Egypt,Northern Africa,Africa,URY,Uruguay,South America,Latin America and the Caribbean,2020-12-01,soybeans,0.140643000000
136125,218916,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,CHN,China,Eastern Asia,Asia,2019-10-01,soybeans,0.986220000000
136126,218917,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,ETH,Ethiopia,Eastern Africa,Africa,2020-11-01,soybeans,1.000000000000
136127,218918,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2019-03-01,soybeans,1.000000000000
136128,218919,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2019-04-01,soybeans,1.000000000000
136129,218920,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2019-08-01,soybeans,1.000000000000
136130,218921,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2019-09-01,soybeans,1.000000000000
136131,218922,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2019-11-01,soybeans,1.000000000000
136132,218923,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2019-12-01,soybeans,0.011431000000
136133,218924,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2020-01-01,soybeans,0.150972000000
136134,218925,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2020-02-01,soybeans,1.000000000000
136135,218926,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2020-03-01,soybeans,1.000000000000
136136,218927,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2020-04-01,soybeans,0.090909000000
136137,218928,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2020-07-01,soybeans,1.000000000000
136138,218929,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2020-08-01,soybeans,1.000000000000
136139,218930,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2020-10-01,soybeans,0.053180000000
136140,218931,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2021-01-01,soybeans,0.019608000000
136141,218932,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2021-02-01,soybeans,0.234346000000
136142,218933,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2021-03-01,soybeans,0.773581000000
136143,218934,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2021-04-01,soybeans,1.000000000000
136144,218935,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,GTM,Guatemala,Central America,Latin America and the Caribbean,2021-05-01,soybeans,1.000000000000
136145,218936,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,NIC,Nicaragua,Central America,Latin America and the Caribbean,2019-12-01,soybeans,0.190522000000
136146,218937,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,NIC,Nicaragua,Central America,Latin America and the Caribbean,2020-01-01,soybeans,0.849028000000
136147,218938,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,NIC,Nicaragua,Central America,Latin America and the Caribbean,2020-04-01,soybeans,0.909091000000
136148,218939,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,NIC,Nicaragua,Central America,Latin America and the Caribbean,2020-09-01,soybeans,0.119780000000
136149,218940,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,NIC,Nicaragua,Central America,Latin America and the Caribbean,2020-10-01,soybeans,0.946820000000
136150,218941,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,NIC,Nicaragua,Central America,Latin America and the Caribbean,2020-12-01,soybeans,1.000000000000
136151,218942,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,NIC,Nicaragua,Central America,Latin America and the Caribbean,2021-01-01,soybeans,0.980392000000
136152,218943,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,NIC,Nicaragua,Central America,Latin America and the Caribbean,2021-02-01,soybeans,0.765654000000
136153,218944,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,NIC,Nicaragua,Central America,Latin America and the Caribbean,2021-03-01,soybeans,0.094489000000
136154,218945,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,NIC,Nicaragua,Central America,Latin America and the Caribbean,2021-06-01,soybeans,0.209707000000
136155,218946,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,THA,Thailand,South-eastern Asia,Asia,2019-10-01,soybeans,0.013780000000
136156,218947,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2019-02-01,soybeans,1.000000000000
136157,218948,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2019-12-01,soybeans,0.798047000000
136158,218949,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2020-09-01,soybeans,0.880220000000
136159,218950,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2021-03-01,soybeans,0.131930000000
136160,218951,2021-09-03T20:09:38,SLV,El Salvador,Central America,Latin America and the Caribbean,USA,United States of America,Northern America ,Americas,2021-06-01,soybeans,0.790293000000
136161,218952,2021-09-03T20:09:38,ETH,Ethiopia,Eastern Africa,Africa,CHN,China,Eastern Asia,Asia,2019-02-01,soybeans,1.000000000000
136162,218953,2021-09-03T20:09:38,ETH,Ethiopia,Eastern Africa,Africa,CHN,China,Eastern Asia,Asia,2019-06-01,soybeans,1.000000000000
136163,218954,2021-09-03T20:09:38,ETH,Ethiopia,Eastern Africa,Africa,CHN,China,Eastern Asia,Asia,2019-10-01,soybeans,1.000000000000
136164,218955,2021-09-03T20:09:38,ETH,Ethiopia,Eastern Africa,Africa,CHN,China,Eastern Asia,Asia,2020-01-01,soybeans,0.001212000000
136165,218956,2021-09-03T20:09:38,ETH,Ethiopia,Eastern Africa,Africa,CHN,China,Eastern Asia,Asia,2020-03-01,soybeans,1.000000000000
136166,218957,2021-09-03T20:09:38,ETH,Ethiopia,Eastern Africa,Africa,CHN,China,Eastern Asia,Asia,2020-09-01,soybeans,1.000000000000
136167,218958,2021-09-03T20:09:38,ETH,Ethiopia,Eastern Africa,Africa,CHN,China,Eastern Asia,Asia,2021-01-01,soybeans,1.000000000000
136168,218959,2021-09-03T20:09:38,ETH,Ethiopia,Eastern Africa,Africa,CHN,China,Eastern Asia,Asia,2021-04-01,soybeans,0.061125000000
136169,218960,2021-09-03T20:09:38,ETH,Ethiopia,Eastern Africa,Africa,CHN,China,Eastern Asia,Asia,2021-05-01,soybeans,1.000000000000
136170,218961,2021-09-03T20:09:38,ETH,Ethiopia,Eastern Africa,Africa,DNK,Denmark,Northern Europe,Europe,2020-05-01,soybeans,1.000000000000
136171,218962,2021-09-03T20:09:38,ETH,Ethiopia,Eastern Africa,Africa,DNK,Denmark,Northern Europe,Europe,2020-10-01,soybeans,1.000000000000
